type,timestamp,latitude,longitude,peakcurrent,icheight,numbersensors,icmultiplicity,cgmultiplicity,starttime,endtime,duration,ullatitude,ullongitude,lrlatitude,lrlongitude
 1, 2024-06-09T11:02:40.117079496,  27.995109,  84.002505,  -6355, 5081,   7,   1,   0, 2024-06-09T11:02:40.117079496, 2024-06-09T11:02:40.117079496, 0.000000,  27.995109,  27.995109,  84.002505,  84.002505  
 0, 2024-06-09T11:02:45.269238472,  28.303703,  84.201242,  -3712,    0,   5,   0,   1, 2024-06-09T11:02:45.269238472, 2024-06-09T11:02:45.269238472, 0.000000,  28.303703,  28.303703,  84.201242,  84.201242  
 1, 2024-06-09T11:02:52.189345360,  28.202201,  84.093724,  -6749, 18881,   6,   1,   0, 2024-06-09T11:02:52.189345360, 2024-06-09T11:02:52.189345360, 0.000000,  28.202201,  28.202201,  84.093724,  84.093724  
 1, 2024-06-09T11:03:03.290894747,  28.232685,  84.189671,  -5060, 19551,   7,   1,   0, 2024-06-09T11:03:03.290894747, 2024-06-09T11:03:03.290894747, 0.000000,  28.232685,  28.232685,  84.189671,  84.189671  
 0, 2024-06-09T11:03:11.971026421,  28.279823,  84.199175,  -4442,    0,   6,   0,   1, 2024-06-09T11:03:11.971026421, 2024-06-09T11:03:11.971026421, 0.000000,  28.279823,  28.279823,  84.199175,  84.199175  
 1, 2024-06-09T11:03:42.589998245,  28.296318,  84.164326,  -4445, 18493,   5,   1,   0, 2024-06-09T11:03:42.589998245, 2024-06-09T11:03:42.589998245, 0.000000,  28.296318,  28.296318,  84.164326,  84.164326  
 0, 2024-06-09T11:03:52.406933784,  28.178647,  84.126254,  -4238,    0,   7,   0,   1, 2024-06-09T11:03:52.406933784, 2024-06-09T11:03:52.406933784, 0.000000,  28.178647,  28.178647,  84.126254,  84.126254  
 1, 2024-06-09T11:03:56.946323156,  28.185490,  84.086743,  -5360, 14796,   5,   1,   0, 2024-06-09T11:03:56.946323156, 2024-06-09T11:03:56.946323156, 0.000000,  28.185490,  28.185490,  84.086743,  84.086743  
 0, 2024-06-09T11:04:21.041817427,  28.183116,  84.079400,  -4388,    0,   6,   0,   1, 2024-06-09T11:04:21.041817427, 2024-06-09T11:04:21.041817427, 0.000000,  28.183116,  28.183116,  84.079400,  84.079400  
 0, 2024-06-09T11:04:24.300576687,  28.276673,  84.162830,  -3099,    0,   5,   0,   1, 2024-06-09T11:04:24.300576687, 2024-06-09T11:04:24.300576687, 0.000000,  28.276673,  28.276673,  84.162830,  84.162830  
 1, 2024-06-09T11:05:08.897699594,  28.299785,  84.157885,  -3753, 19401,   5,   1,   0, 2024-06-09T11:05:08.897699594, 2024-06-09T11:05:08.897699594, 0.000000,  28.299785,  28.299785,  84.157885,  84.157885  
 1, 2024-06-09T11:05:37.903606415,  28.178913,  84.097624,  -6339, 16752,   6,   1,   0, 2024-06-09T11:05:37.903606415, 2024-06-09T11:05:37.903606415, 0.000000,  28.178913,  28.178913,  84.097624,  84.097624  
 0, 2024-06-09T11:06:55.567922831,  28.188208,  84.073862,  38120,    0,   6,   0,   1, 2024-06-09T11:06:55.567922831, 2024-06-09T11:06:55.567922831, 0.000000,  28.188208,  28.188208,  84.073862,  84.073862  
 0, 2024-06-09T11:07:41.251973152,  28.166043,  84.116430,  -4498,    0,   5,   0,   1, 2024-06-09T11:07:41.251973152, 2024-06-09T11:07:41.251973152, 0.000000,  28.166043,  28.166043,  84.116430,  84.116430  
 0, 2024-06-09T11:07:53.572024822,  28.196909,  84.143344,  -4573,    0,   6,   0,   1, 2024-06-09T11:07:53.572024822, 2024-06-09T11:07:53.572024822, 0.000000,  28.196909,  28.196909,  84.143344,  84.143344  
 0, 2024-06-09T11:08:08.208024979,  28.358745,  84.187649,  -3922,    0,   7,   0,   1, 2024-06-09T11:08:08.208024979, 2024-06-09T11:08:08.208024979, 0.000000,  28.358745,  28.358745,  84.187649,  84.187649  
 0, 2024-06-09T11:08:34.208025932,  28.374316,  84.236582,  -7638,    0,   6,   0,   1, 2024-06-09T11:08:34.208025932, 2024-06-09T11:08:34.208025932, 0.000000,  28.374316,  28.374316,  84.236582,  84.236582  
 1, 2024-06-09T11:09:49.386438847,  28.177369,  84.020177,   4550, 3435,   5,   1,   0, 2024-06-09T11:09:49.386438847, 2024-06-09T11:09:49.386438847, 0.000000,  28.177369,  28.177369,  84.020177,  84.020177  
 1, 2024-06-09T11:09:55.210386753,  28.022951,  84.062067,  -9947, 16000,   8,   1,   0, 2024-06-09T11:09:55.210386753, 2024-06-09T11:09:55.210386753, 0.000000,  28.022951,  28.022951,  84.062067,  84.062067  
 1, 2024-06-09T11:13:46.454754353,  28.147836,  84.061618,  -4493, 19544,   5,   1,   0, 2024-06-09T11:13:46.454754353, 2024-06-09T11:13:46.454754353, 0.000000,  28.147836,  28.147836,  84.061618,  84.061618  
 1, 2024-06-09T11:17:39.698345184,  28.178900,  84.087256,   3389, 19052,   5,   1,   0, 2024-06-09T11:17:39.698345184, 2024-06-09T11:17:39.698345184, 0.000000,  28.178900,  28.178900,  84.087256,  84.087256  
 1, 2024-06-09T11:20:22.458531380,  28.172408,  84.075461,  -4346, 6054,   5,   1,   0, 2024-06-09T11:20:22.458531380, 2024-06-09T11:20:22.458531380, 0.000000,  28.172408,  28.172408,  84.075461,  84.075461  
 1, 2024-06-09T11:42:23.522201538,  28.116108,  84.023538,  -4181, 12823,   5,   2,   0, 2024-06-09T11:42:23.502921820, 2024-06-09T11:42:23.522201538, 0.019280,  28.092704,  28.116108,  84.023538,  84.029327  
 1, 2024-06-09T11:45:02.791076183,  28.109407,  84.022520,  -3836, 19622,   5,   1,   0, 2024-06-09T11:45:02.791076183, 2024-06-09T11:45:02.791076183, 0.000000,  28.109407,  28.109407,  84.022520,  84.022520  
 1, 2024-06-09T11:49:10.242774487,  28.213063,  84.233997,   5063, 19515,   6,   3,   0, 2024-06-09T11:49:10.164176702, 2024-06-09T11:49:10.242774487, 0.078598,  28.213063,  28.271953,  84.190768,  84.236210  
 1, 2024-06-09T11:49:11.477388144,  28.097479,  84.088201,  -6698, 17790,   6,   1,   0, 2024-06-09T11:49:11.477388144, 2024-06-09T11:49:11.477388144, 0.000000,  28.097479,  28.097479,  84.088201,  84.088201  
 0, 2024-06-09T11:49:36.166308165,  28.103292,  84.133523,  -6205,    0,   5,   1,   1, 2024-06-09T11:49:36.101216555, 2024-06-09T11:49:36.166308165, 0.065092,  28.103292,  28.148278,  84.133523,  84.145223  
 1, 2024-06-09T11:50:57.139099836,  28.085619,  84.048205,   3885, 19616,   6,   1,   0, 2024-06-09T11:50:57.139099836, 2024-06-09T11:50:57.139099836, 0.000000,  28.085619,  28.085619,  84.048205,  84.048205  
 1, 2024-06-09T11:51:45.733328104,  28.101171,  84.048960,  -6948, 19040,   8,   1,   0, 2024-06-09T11:51:45.733328104, 2024-06-09T11:51:45.733328104, 0.000000,  28.101171,  28.101171,  84.048960,  84.048960  
 1, 2024-06-09T11:52:02.767330885,  28.090076,  84.098479,   6565, 10088,   6,   1,   0, 2024-06-09T11:52:02.767330885, 2024-06-09T11:52:02.767330885, 0.000000,  28.090076,  28.090076,  84.098479,  84.098479  
 0, 2024-06-09T11:52:36.831623554,  28.145608,  84.119044,  -6685,    0,   6,   0,   1, 2024-06-09T11:52:36.831623554, 2024-06-09T11:52:36.831623554, 0.000000,  28.145608,  28.145608,  84.119044,  84.119044  
 1, 2024-06-09T11:53:27.758649588,  28.077168,  84.050982,  -8042, 19268,   6,   1,   0, 2024-06-09T11:53:27.758649588, 2024-06-09T11:53:27.758649588, 0.000000,  28.077168,  28.077168,  84.050982,  84.050982  
 1, 2024-06-09T11:53:48.963174582,  28.123196,  84.112641,  -5013, 19074,   5,   1,   0, 2024-06-09T11:53:48.963174582, 2024-06-09T11:53:48.963174582, 0.000000,  28.123196,  28.123196,  84.112641,  84.112641  
 1, 2024-06-09T11:55:16.829841614,  28.087020,  84.069746,  -6619, 6611,   6,   1,   0, 2024-06-09T11:55:16.829841614, 2024-06-09T11:55:16.829841614, 0.000000,  28.087020,  28.087020,  84.069746,  84.069746  
 0, 2024-06-09T11:55:56.830382347,  28.191449,  84.291474,  -5402,    0,   6,   1,   1, 2024-06-09T11:55:56.730703592, 2024-06-09T11:55:56.830382347, 0.099679,  28.166318,  28.191449,  84.215997,  84.291474  
 0, 2024-06-09T11:59:06.757592440,  28.155060,  84.180942,  22784,    0,   9,   0,   1, 2024-06-09T11:59:06.757592440, 2024-06-09T11:59:06.757592440, 0.000000,  28.155060,  28.155060,  84.180942,  84.180942  
 0, 2024-06-09T12:02:12.611386776,  28.131178,  84.186289,  17027,    0,  10,   0,   1, 2024-06-09T12:02:12.611386776, 2024-06-09T12:02:12.611386776, 0.000000,  28.131178,  28.131178,  84.186289,  84.186289  
 1, 2024-06-09T12:02:56.891361475,  28.058216,  84.086496,  -3632, 17758,   5,   1,   0, 2024-06-09T12:02:56.891361475, 2024-06-09T12:02:56.891361475, 0.000000,  28.058216,  28.058216,  84.086496,  84.086496  
 1, 2024-06-09T12:03:17.687630415,  28.065902,  84.053275,  -5009, 18481,   5,   1,   0, 2024-06-09T12:03:17.687630415, 2024-06-09T12:03:17.687630415, 0.000000,  28.065902,  28.065902,  84.053275,  84.053275  
 0, 2024-06-09T12:06:02.022210598,  28.096065,  84.072521,  -4431,    0,   6,   0,   1, 2024-06-09T12:06:02.022210598, 2024-06-09T12:06:02.022210598, 0.000000,  28.096065,  28.096065,  84.072521,  84.072521  
 1, 2024-06-09T12:07:52.130924463,  28.179803,  84.170933,  -7330, 15980,   6,   1,   0, 2024-06-09T12:07:52.130924463, 2024-06-09T12:07:52.130924463, 0.000000,  28.179803,  28.179803,  84.170933,  84.170933  
 1, 2024-06-09T12:08:40.965414047,  28.101904,  84.155687,  -3480, 19811,   6,   1,   0, 2024-06-09T12:08:40.965414047, 2024-06-09T12:08:40.965414047, 0.000000,  28.101904,  28.101904,  84.155687,  84.155687  
 0, 2024-06-09T23:27:20.485379457,  26.462849,  87.532958,  -4857,    0,   7,   1,   1, 2024-06-09T23:27:20.484808922, 2024-06-09T23:27:20.485379457, 0.000571,  26.462849,  26.492522,  87.532958,  87.544254  
 1, 2024-06-09T23:28:47.272933960,  26.475444,  87.538454,  -5902, 19563,  10,   1,   0, 2024-06-09T23:28:47.272933960, 2024-06-09T23:28:47.272933960, 0.000000,  26.475444,  26.475444,  87.538454,  87.538454  
 1, 2024-06-09T23:28:47.275055885,  26.352978,  87.408024,  -3487, 12111,   8,   1,   0, 2024-06-09T23:28:47.275055885, 2024-06-09T23:28:47.275055885, 0.000000,  26.352978,  26.352978,  87.408024,  87.408024  
 1, 2024-06-09T23:29:27.668100595,  26.445257,  87.539960,  -3138, 8262,   5,   1,   0, 2024-06-09T23:29:27.668100595, 2024-06-09T23:29:27.668100595, 0.000000,  26.445257,  26.445257,  87.539960,  87.539960  
 1, 2024-06-09T23:32:10.566931725,  26.427655,  87.502431,  -7616, 7772,   7,   1,   0, 2024-06-09T23:32:10.566931725, 2024-06-09T23:32:10.566931725, 0.000000,  26.427655,  26.427655,  87.502431,  87.502431  
 0, 2024-06-09T23:32:56.677073479,  26.476822,  87.565971,  -8524,    0,  10,   3,   1, 2024-06-09T23:32:56.545541286, 2024-06-09T23:32:56.677073479, 0.131532,  26.444476,  26.476822,  87.544856,  87.565971  
 0, 2024-06-09T23:34:39.457220316,  26.462783,  87.591132,  -9477,    0,  11,   0,   1, 2024-06-09T23:34:39.457220316, 2024-06-09T23:34:39.457220316, 0.000000,  26.462783,  26.462783,  87.591132,  87.591132  
 0, 2024-06-09T23:35:34.888780355,  26.418615,  87.461075,  -9810,    0,   7,   0,   1, 2024-06-09T23:35:34.888780355, 2024-06-09T23:35:34.888780355, 0.000000,  26.418615,  26.418615,  87.461075,  87.461075  
 0, 2024-06-09T23:42:05.899423361,  26.388670,  87.536572, -10944,    0,  10,   0,   2, 2024-06-09T23:42:05.832312346, 2024-06-09T23:42:05.899423361, 0.067111,  26.388670,  26.411526,  87.536572,  87.567329  
 0, 2024-06-09T23:43:34.707770109,  26.395338,  87.593625, -14825,    0,  10,   2,   1, 2024-06-09T23:43:34.662879705, 2024-06-09T23:43:34.707770109, 0.044890,  26.384384,  26.415886,  87.561512,  87.593625  
 1, 2024-06-09T23:44:51.872763872,  26.402259,  87.575034,   2230, 7723,   5,   1,   0, 2024-06-09T23:44:51.872763872, 2024-06-09T23:44:51.872763872, 0.000000,  26.402259,  26.402259,  87.575034,  87.575034  
 0, 2024-06-09T23:45:32.404149771,  26.417230,  87.586238,  11749,    0,  12,   5,   1, 2024-06-09T23:45:32.285688639, 2024-06-09T23:45:32.404149771, 0.118461,  26.393185,  26.428943,  87.558326,  87.590107  
 0, 2024-06-09T23:45:56.087515354,  26.422772,  87.560253, -12447,    0,  12,   1,   2, 2024-06-09T23:45:56.087515354, 2024-06-09T23:45:56.174676418, 0.087161,  26.401714,  26.422772,  87.560253,  87.604340  
 1, 2024-06-09T23:46:25.185839415,  26.420764,  87.572376,   5715, 3347,   9,   1,   0, 2024-06-09T23:46:25.185839415, 2024-06-09T23:46:25.185839415, 0.000000,  26.420764,  26.420764,  87.572376,  87.572376  
 1, 2024-06-09T23:46:48.490626097,  26.413439,  87.555714,   2112, 11491,   5,   1,   0, 2024-06-09T23:46:48.490626097, 2024-06-09T23:46:48.490626097, 0.000000,  26.413439,  26.413439,  87.555714,  87.555714  
 0, 2024-06-09T23:47:07.596957684,  26.432738,  87.612327, -11096,    0,  11,   0,   3, 2024-06-09T23:47:07.455165148, 2024-06-09T23:47:07.597777843, 0.142613,  26.416769,  26.432738,  87.555629,  87.612327  
 0, 2024-06-09T23:47:29.638080835,  26.417615,  87.597624, -10581,    0,  10,   1,   4, 2024-06-09T23:47:29.638080835, 2024-06-09T23:47:29.828487873, 0.190407,  26.405143,  26.424415,  87.542446,  87.597624  
 0, 2024-06-09T23:48:01.796648502,  26.423653,  87.602332, -13123,    0,   8,   1,   3, 2024-06-09T23:48:01.708015203, 2024-06-09T23:48:01.968902826, 0.260888,  26.380257,  26.423653,  87.552184,  87.602332  
 1, 2024-06-09T23:48:50.031728506,  26.426918,  87.612150,   7758, 3000,   9,   5,   0, 2024-06-09T23:48:49.810405970, 2024-06-09T23:48:50.085911036, 0.275505,  26.401777,  26.426918,  87.580199,  87.612150  
 1, 2024-06-09T23:49:09.554714441,  26.542638,  87.713244,  -2006, 9400,   5,   1,   0, 2024-06-09T23:49:09.554714441, 2024-06-09T23:49:09.554714441, 0.000000,  26.542638,  26.542638,  87.713244,  87.713244  
 0, 2024-06-09T23:49:09.638888121,  26.409751,  87.520481,  -9264,    0,  11,   2,   3, 2024-06-09T23:49:09.555295467, 2024-06-09T23:49:09.816903353, 0.261608,  26.409654,  26.414280,  87.520377,  87.583186  
 1, 2024-06-09T23:49:45.548426628,  26.393526,  87.575401,  -1765, 5571,   6,   2,   0, 2024-06-09T23:49:45.525959492, 2024-06-09T23:49:45.548426628, 0.022467,  26.393526,  26.411310,  87.575401,  87.597011  
 1, 2024-06-09T23:50:23.353330135,  26.391092,  87.573088,   2710, 12134,   6,   1,   0, 2024-06-09T23:50:23.353330135, 2024-06-09T23:50:23.353330135, 0.000000,  26.391092,  26.391092,  87.573088,  87.573088  
 1, 2024-06-09T23:50:50.213484764,  26.423543,  87.575561,  -1747, 6687,   6,   2,   0, 2024-06-09T23:50:50.213484764, 2024-06-09T23:50:50.274119377, 0.060635,  26.361696,  26.423543,  87.523510,  87.575561  
 1, 2024-06-09T23:51:08.330426216,  26.392584,  87.553131,   2796, 3806,   5,   2,   0, 2024-06-09T23:51:08.326853752, 2024-06-09T23:51:08.330426216, 0.003572,  26.387815,  26.392584,  87.549723,  87.553131  
 1, 2024-06-09T23:51:22.215986729,  26.399814,  87.539403,   1976, 3149,   5,   1,   0, 2024-06-09T23:51:22.215986729, 2024-06-09T23:51:22.215986729, 0.000000,  26.399814,  26.399814,  87.539403,  87.539403  
 1, 2024-06-09T23:51:32.674851418,  26.393815,  87.582317,   3572, 6992,   6,   1,   0, 2024-06-09T23:51:32.674851418, 2024-06-09T23:51:32.674851418, 0.000000,  26.393815,  26.393815,  87.582317,  87.582317  
 1, 2024-06-09T23:51:42.352816343,  26.390333,  87.544980,   2056, 6344,   6,   1,   0, 2024-06-09T23:51:42.352816343, 2024-06-09T23:51:42.352816343, 0.000000,  26.390333,  26.390333,  87.544980,  87.544980  
 1, 2024-06-09T23:51:51.910564661,  26.380294,  87.566416,  -1517, 7780,   5,   1,   0, 2024-06-09T23:51:51.910564661, 2024-06-09T23:51:51.910564661, 0.000000,  26.380294,  26.380294,  87.566416,  87.566416  
 1, 2024-06-09T23:52:01.351547718,  26.407875,  87.528353,   2532, 19268,   6,   2,   0, 2024-06-09T23:52:01.351547718, 2024-06-09T23:52:01.401159525, 0.049612,  26.407456,  26.407875,  87.528353,  87.531379  
 1, 2024-06-09T23:52:10.116167307,  26.477619,  87.665084,   1518, 3011,   6,   1,   0, 2024-06-09T23:52:10.116167307, 2024-06-09T23:52:10.116167307, 0.000000,  26.477619,  26.477619,  87.665084,  87.665084  
 1, 2024-06-09T23:52:36.355494022,  26.395283,  87.580519,   2243, 10001,   6,   2,   0, 2024-06-09T23:52:36.355494022, 2024-06-09T23:52:36.387781858, 0.032288,  26.395283,  26.399082,  87.570793,  87.580519  
 1, 2024-06-09T23:52:48.664091825,  26.370638,  87.542138,   4409, 7721,   8,   2,   0, 2024-06-09T23:52:48.357410431, 2024-06-09T23:52:48.664091825, 0.306681,  26.370638,  26.379802,  87.542138,  87.564523  
 1, 2024-06-09T23:52:51.371923447,  26.420352,  87.548970,   1333, 6722,   6,   1,   0, 2024-06-09T23:52:51.371923447, 2024-06-09T23:52:51.371923447, 0.000000,  26.420352,  26.420352,  87.548970,  87.548970  
 1, 2024-06-09T23:52:57.069904804,  26.396086,  87.566888,   5044, 7433,   7,   3,   0, 2024-06-09T23:52:57.009408712, 2024-06-09T23:52:57.078642845, 0.069234,  26.395727,  26.428521,  87.565858,  87.613509  
 0, 2024-06-09T23:53:05.804842234,  26.397620,  87.528521, -14547,    0,   9,   5,   4, 2024-06-09T23:53:05.725043535, 2024-06-09T23:53:06.402959347, 0.677916,  26.358833,  26.450051,  87.518068,  87.581787  
 1, 2024-06-09T23:53:09.193976879,  26.419449,  87.545379,   1813, 6123,   6,   1,   0, 2024-06-09T23:53:09.193976879, 2024-06-09T23:53:09.193976879, 0.000000,  26.419449,  26.419449,  87.545379,  87.545379  
 1, 2024-06-09T23:53:20.596755028,  26.394163,  87.552681,   1440, 9252,   5,   1,   0, 2024-06-09T23:53:20.596755028, 2024-06-09T23:53:20.596755028, 0.000000,  26.394163,  26.394163,  87.552681,  87.552681  
 1, 2024-06-09T23:53:32.093369722,  26.413358,  87.546954,   1536, 16238,   6,   1,   0, 2024-06-09T23:53:32.093369722, 2024-06-09T23:53:32.093369722, 0.000000,  26.413358,  26.413358,  87.546954,  87.546954  
 1, 2024-06-09T23:53:51.118338346,  26.402995,  87.589839,   2600, 6020,   7,   1,   0, 2024-06-09T23:53:51.118338346, 2024-06-09T23:53:51.118338346, 0.000000,  26.402995,  26.402995,  87.589839,  87.589839  
 1, 2024-06-09T23:54:03.116088152,  26.397660,  87.557296,  -1859, 12953,   6,   2,   0, 2024-06-09T23:54:03.115067244, 2024-06-09T23:54:03.116088152, 0.001021,  26.397660,  26.403826,  87.557296,  87.562407  
 1, 2024-06-09T23:54:16.483364105,  26.387827,  87.581106,   1545, 3604,   6,   1,   0, 2024-06-09T23:54:16.483364105, 2024-06-09T23:54:16.483364105, 0.000000,  26.387827,  26.387827,  87.581106,  87.581106  
 1, 2024-06-09T23:54:27.152788162,  26.393650,  87.607546,   4603, 7124,   7,   6,   0, 2024-06-09T23:54:26.804298878, 2024-06-09T23:54:27.152788162, 0.348489,  26.393650,  26.409045,  87.584623,  87.607546  
 1, 2024-06-09T23:54:32.015298128,  26.403028,  87.566403,   1844, 18147,   6,   2,   0, 2024-06-09T23:54:32.015298128, 2024-06-09T23:54:32.090946198, 0.075648,  26.403028,  26.455876,  87.566403,  87.599459  
 1, 2024-06-09T23:54:37.030652046,  26.395957,  87.547453,   2211, 7719,   6,   2,   0, 2024-06-09T23:54:37.014332533, 2024-06-09T23:54:37.030652046, 0.016320,  26.395957,  26.401001,  87.547453,  87.552387  
 1, 2024-06-09T23:54:41.313807011,  26.401014,  87.590622,  -1330, 5412,   5,   1,   0, 2024-06-09T23:54:41.313807011, 2024-06-09T23:54:41.313807011, 0.000000,  26.401014,  26.401014,  87.590622,  87.590622  
 0, 2024-06-09T23:54:42.483519077,  26.408556,  87.589193, -10393,    0,   9,   2,   5, 2024-06-09T23:54:42.483519077, 2024-06-09T23:54:42.817561626, 0.334043,  26.405336,  26.408556,  87.565788,  87.589193  
 1, 2024-06-09T23:54:48.363895893,  26.423475,  87.573050,   1906, 17532,   7,   2,   0, 2024-06-09T23:54:48.363895893, 2024-06-09T23:54:48.366708994, 0.002813,  26.410154,  26.423475,  87.565708,  87.573050  
 1, 2024-06-09T23:55:15.484106779,  26.400217,  87.560377,   4927, 6105,   7,   4,   0, 2024-06-09T23:55:15.443638563, 2024-06-09T23:55:15.597047567, 0.153409,  26.394171,  26.407747,  87.552353,  87.566127  
 1, 2024-06-09T23:55:19.771275997,  26.447171,  87.621609,   2454, 3345,   7,   4,   0, 2024-06-09T23:55:19.771275997, 2024-06-09T23:55:20.054425478, 0.283149,  26.344209,  26.447171,  87.477768,  87.621609  
 1, 2024-06-09T23:55:24.874894619,  26.368917,  87.567115,  -1733, 3999,   6,   1,   0, 2024-06-09T23:55:24.874894619, 2024-06-09T23:55:24.874894619, 0.000000,  26.368917,  26.368917,  87.567115,  87.567115  
 1, 2024-06-09T23:55:28.480437279,  26.411321,  87.568102,   3194, 6363,   6,   1,   0, 2024-06-09T23:55:28.480437279, 2024-06-09T23:55:28.480437279, 0.000000,  26.411321,  26.411321,  87.568102,  87.568102  
 1, 2024-06-09T23:55:28.533447027,  26.477639,  87.667473,  -2647, 4763,   6,   1,   0, 2024-06-09T23:55:28.533447027, 2024-06-09T23:55:28.533447027, 0.000000,  26.477639,  26.477639,  87.667473,  87.667473  
 1, 2024-06-09T23:55:39.004908085,  26.413102,  87.577272,   3018, 7606,   7,   1,   0, 2024-06-09T23:55:39.004908085, 2024-06-09T23:55:39.004908085, 0.000000,  26.413102,  26.413102,  87.577272,  87.577272  
 1, 2024-06-09T23:56:03.338671684,  26.403145,  87.569995,   1892, 13576,   6,   1,   0, 2024-06-09T23:56:03.338671684, 2024-06-09T23:56:03.338671684, 0.000000,  26.403145,  26.403145,  87.569995,  87.569995  
 1, 2024-06-09T23:56:14.765056372,  26.425034,  87.640040,  -3072, 3663,   6,   5,   0, 2024-06-09T23:56:14.608055353, 2024-06-09T23:56:14.769305468, 0.161250,  26.375273,  26.425034,  87.541447,  87.640040  
 1, 2024-06-09T23:56:24.448327780,  26.401005,  87.609561,   1792, 8111,   5,   2,   0, 2024-06-09T23:56:24.193626642, 2024-06-09T23:56:24.448327780, 0.254701,  26.401005,  26.405366,  87.594539,  87.609561  
 1, 2024-06-09T23:56:42.761471510,  26.412067,  87.586082,   4972, 7440,   7,   2,   0, 2024-06-09T23:56:42.752819300, 2024-06-09T23:56:42.761471510, 0.008652,  26.391296,  26.412067,  87.571113,  87.586082  
 1, 2024-06-09T23:56:42.883856535,  26.486676,  87.648678,   6098, 6064,   7,   1,   0, 2024-06-09T23:56:42.883856535, 2024-06-09T23:56:42.883856535, 0.000000,  26.486676,  26.486676,  87.648678,  87.648678  
 1, 2024-06-09T23:56:58.125232697,  26.409722,  87.560978,   4146, 5414,   6,   6,   0, 2024-06-09T23:56:58.111318827, 2024-06-09T23:56:58.191954136, 0.080635,  26.405874,  26.439614,  87.559696,  87.584764  
 1, 2024-06-09T23:56:59.459482193,  26.358075,  87.572470,   2056, 6566,   6,   4,   0, 2024-06-09T23:56:59.396195650, 2024-06-09T23:56:59.459482193, 0.063287,  26.358075,  26.374316,  87.571644,  87.576972  
 0, 2024-06-09T23:57:08.850966692,  26.382914,  87.586780,  -9662,    0,  12,   3,   1, 2024-06-09T23:57:08.622255564, 2024-06-09T23:57:08.850966692, 0.228711,  26.382914,  26.410579,  87.586780,  87.606339  
 1, 2024-06-09T23:57:15.589132071,  26.380864,  87.562727,   4054, 19221,   6,   1,   0, 2024-06-09T23:57:15.589132071, 2024-06-09T23:57:15.589132071, 0.000000,  26.380864,  26.380864,  87.562727,  87.562727  
 1, 2024-06-09T23:57:22.139538050,  26.410763,  87.574878,   3271, 18720,   6,   3,   0, 2024-06-09T23:57:22.065946102, 2024-06-09T23:57:22.311953783, 0.246008,  26.394416,  26.413718,  87.559119,  87.621176  
 1, 2024-06-09T23:57:29.684469938,  26.354904,  87.560398,   3202, 17989,   8,   1,   0, 2024-06-09T23:57:29.684469938, 2024-06-09T23:57:29.684469938, 0.000000,  26.354904,  26.354904,  87.560398,  87.560398  
 1, 2024-06-09T23:57:30.442321301,  26.415861,  87.644298,   4154, 6383,   6,   2,   0, 2024-06-09T23:57:30.441742659, 2024-06-09T23:57:30.442321301, 0.000579,  26.415861,  26.424472,  87.644298,  87.653804  
 1, 2024-06-09T23:57:35.911355972,  26.376850,  87.585262,   2446, 4287,   5,   2,   0, 2024-06-09T23:57:35.692390680, 2024-06-09T23:57:35.911355972, 0.218965,  26.364579,  26.376850,  87.585262,  87.594473  
 1, 2024-06-09T23:57:45.915387630,  26.384360,  87.619023,   4303, 5574,   7,   6,   0, 2024-06-09T23:57:45.751487255, 2024-06-09T23:57:46.005545139, 0.254058,  26.384279,  26.389194,  87.608310,  87.622746  
 0, 2024-06-09T23:57:51.488143444,  26.374734,  87.592948,  -5430,    0,   7,   1,   1, 2024-06-09T23:57:51.488143444, 2024-06-09T23:57:51.489204407, 0.001061,  26.373472,  26.374734,  87.589787,  87.592948  
 1, 2024-06-09T23:58:03.031712770,  26.378395,  87.587723,  -2447, 5926,   5,   2,   0, 2024-06-09T23:58:03.031712770, 2024-06-09T23:58:03.059948444, 0.028236,  26.378395,  26.391719,  87.568780,  87.587723  
 1, 2024-06-09T23:58:32.116507292,  26.416783,  87.591536,   8725, 3355,   7,   3,   0, 2024-06-09T23:58:32.116507292, 2024-06-09T23:58:32.327378273, 0.210871,  26.416783,  26.455457,  87.591536,  87.612629  
 1, 2024-06-09T23:58:37.850353003,  26.359155,  87.566790,   2446, 9637,   6,   2,   0, 2024-06-09T23:58:37.373362303, 2024-06-09T23:58:37.850353003, 0.476991,  26.359155,  26.372035,  87.566790,  87.579479  
 1, 2024-06-09T23:58:40.646809578,  26.399295,  87.587174,  -3802, 3021,   7,   3,   0, 2024-06-09T23:58:40.591934443, 2024-06-09T23:58:40.647903204, 0.055969,  26.376911,  26.399295,  87.587174,  87.594321  
 1, 2024-06-09T23:58:54.352951288,  26.429606,  87.703331,  -4009, 4486,   7,   1,   0, 2024-06-09T23:58:54.352951288, 2024-06-09T23:58:54.352951288, 0.000000,  26.429606,  26.429606,  87.703331,  87.703331  
 0, 2024-06-09T23:58:54.448200226,  26.391055,  87.601339, -21186,    0,  12,   2,   4, 2024-06-09T23:58:54.285134792, 2024-06-09T23:58:54.669019461, 0.383885,  26.355452,  26.392780,  87.555777,  87.607399  
 1, 2024-06-09T23:59:00.652295828,  26.380197,  87.613233,  -3276, 5110,   5,   1,   0, 2024-06-09T23:59:00.652295828, 2024-06-09T23:59:00.652295828, 0.000000,  26.380197,  26.380197,  87.613233,  87.613233  
